Interrupt method selected
Please, press PB0 to continue
PB0 pressed
1518, 759, 12538, 226, 0, 0
1520, 760, 12541, 226, 0, 0
1522, 761, 12554, 226, 0, 0
1524, 762, 12556, 226, 0, 0
1526, 763, 12560, 226, 0, 0
1528, 764, 12566, 226, 0, 0
1530, 765, 12578, 226, 0, 0
1532, 766, 12573, 226, 0, 0
1534, 767, 12576, 226, 0, 0
1536, 768, 12584, 226, 0, 0
1538, 769, 12581, 226, 0, 0
1540, 770, 12591, 226, 0, 0
1542, 771, 12598, 226, 0, 0
1544, 772, 12595, 226, 0, 0
1546, 773, 12607, 226, 0, 0
1548, 774, 12610, 226, 0, 0
1550, 775, 12612, 226, 0, 0
1552, 776, 12614, 226, 0, 0
1554, 777, 12627, 226, 0, 0
1556, 778, 12622, 226, 0, 0
1558, 779, 12617, 226, 0, 0
1560, 780, 12635, 226, 0, 0
1562, 781, 12636, 226, 0, 0
1564, 782, 12632, 226, 0, 0
1566, 783, 12645, 226, 0, 0
1568, 784, 12641, 226, 0, 0
1570, 785, 12647, 226, 0, 0
1572, 786, 12655, 226, 0, 0
1574, 787, 12676, 226, 0, 0
1576, 788, 12689, 226, 0, 0
1578, 789, 12669, 226, 0, 0
1580, 790, 12654, 226, 0, 0
1582, 791, 12672, 226, 0, 0
1584, 792, 12669, 226, 0, 0
1586, 793, 12672, 226, 0, 0
1588, 794, 12676, 226, 0, 0
1590, 795, 12670, 226, 0, 0
1592, 796, 12679, 226, 0, 0
1594, 797, 12689, 226, 0, 0
1596, 798, 12689, 226, 0, 0
1598, 799, 12688, 226, 0, 0
1600, 800, 12707, 226, 0, 0
1602, 801, 12705, 226, 0, 0
1604, 802, 12712, 226, 0, 0
1606, 803, 12712, 226, 0, 0
1608, 804, 12715, 226, 0, 0
1610, 805, 12729, 226, 0, 0
1612, 806, 12726, 226, 0, 0
1614, 807, 12727, 226, 0, 0
1616, 808, 12734, 226, 0, 0
1618, 809, 12739, 226, 0, 0
1620, 810, 12738, 226, 0, 0
1622, 811, 12748, 226, 0, 0
1624, 812, 12740, 226, 0, 0
1626, 813, 12753, 226, 0, 0
1628, 814, 12756, 226, 0, 0
1630, 815, 12755, 226, 0, 0
1632, 816, 12759, 226, 0, 0
1634, 817, 12770, 226, 0, 0
1636, 818, 12774, 226, 0, 0
1638, 819, 12773, 226, 0, 0
1640, 820, 12798, 226, 0, 0
1642, 821, 12788, 227, 0, 0
1644, 822, 12768, 226, 0, 0
1646, 823, 12782, 226, 0, 0
1648, 824, 12780, 226, 0, 0
1650, 825, 12792, 226, 0, 0
1652, 826, 12792, 226, 0, 0
1654, 827, 12800, 226, 0, 0
1656, 828, 12802, 226, 0, 0
1658, 829, 12808, 226, 0, 0
1660, 830, 12809, 226, 0, 0
1662, 831, 12811, 226, 0, 0
1664, 832, 12815, 226, 0, 0
1666, 833, 12813, 226, 0, 0
1668, 834, 12828, 226, 0, 0
1670, 835, 12825, 226, 0, 0
1672, 836, 12831, 226, 0, 0
1674, 837, 12838, 226, 0, 0
1676, 838, 12841, 226, 0, 0
1678, 839, 12840, 226, 0, 0
1680, 840, 12843, 226, 0, 0
1682, 841, 12855, 226, 0, 0
1684, 842, 12849, 226, 0, 0
1686, 843, 12847, 226, 0, 0
1688, 844, 12858, 226, 0, 0
1690, 845, 12862, 226, 0, 0
1692, 846, 12870, 226, 0, 0
1694, 847, 12867, 226, 0, 0
1696, 848, 12869, 226, 0, 0
1698, 849, 12871, 226, 0, 0
1700, 850, 12876, 226, 0, 0
1702, 851, 12901, 226, 0, 0
1704, 852, 12905, 226, 0, 0
1706, 853, 12891, 226, 0, 0
1708, 854, 12876, 226, 0, 0
1710, 855, 12890, 226, 0, 0
1712, 856, 12892, 226, 0, 0
1714, 857, 12889, 226, 0, 0
1716, 858, 12890, 226, 0, 0
1718, 859, 12898, 226, 0, 0
1720, 860, 12897, 226, 0, 0
1722, 861, 12899, 226, 0, 0
1724, 862, 12908, 226, 0, 0
1726, 863, 12906, 226, 0, 0
1728, 864, 12919, 226, 0, 0
1730, 865, 12925, 226, 0, 0
1732, 866, 12927, 226, 0, 0
1734, 867, 12926, 226, 0, 0
1736, 868, 12933, 226, 0, 0
1738, 869, 12940, 226, 0, 0
1740, 870, 12939, 226, 0, 0
1742, 871, 12940, 226, 0, 0
1744, 872, 12946, 226, 0, 0
1746, 873, 12946, 226, 0, 0
1748, 874, 12952, 226, 0, 0
1750, 875, 12954, 226, 0, 0
1752, 876, 12954, 226, 0, 0
1754, 877, 12961, 226, 0, 0
1756, 878, 12966, 226, 0, 0
1758, 879, 12963, 226, 0, 0
1760, 880, 12969, 226, 0, 0
1762, 881, 12978, 226, 0, 0
1764, 882, 12981, 226, 0, 0
1766, 883, 12974, 226, 0, 0
1768, 884, 13005, 226, 0, 0
1770, 885, 12989, 226, 0, 0
1772, 886, 12974, 226, 0, 0
1774, 887, 12983, 226, 0, 0
1776, 888, 12988, 226, 0, 0
1778, 889, 12992, 226, 0, 0
1780, 890, 12995, 226, 0, 0
1782, 891, 13001, 226, 0, 0
1784, 892, 13003, 226, 0, 0
1786, 893, 13008, 226, 0, 0
1788, 894, 13010, 226, 0, 0
1790, 895, 13015, 226, 0, 0
1792, 896, 13019, 226, 0, 0
1794, 897, 13014, 226, 0, 0
1796, 898, 13022, 226, 0, 0
1798, 899, 13026, 226, 0, 0
1800, 900, 13030, 226, 0, 0
1802, 901, 13035, 226, 0, 0
1804, 902, 13037, 226, 0, 0
1806, 903, 13037, 226, 0, 0
1808, 904, 13042, 226, 0, 0
1810, 905, 13047, 226, 0, 0
1812, 906, 13044, 226, 0, 0
1814, 907, 13040, 226, 0, 0
1816, 908, 13054, 226, 0, 0
1818, 909, 13059, 226, 0, 0
1820, 910, 13052, 226, 0, 0
1822, 911, 13060, 226, 0, 0
1824, 912, 13059, 226, 0, 0
1826, 913, 13065, 226, 0, 0
1828, 914, 13073, 226, 0, 0
1830, 915, 13088, 226, 0, 0
1832, 916, 13095, 226, 0, 0
1834, 917, 13080, 226, 0, 0
1836, 918, 13068, 226, 0, 0
1838, 919, 13084, 226, 0, 0
1840, 920, 13080, 226, 0, 0
1842, 921, 13078, 226, 0, 0
1844, 922, 13077, 226, 0, 0
1846, 923, 13079, 226, 0, 0
1848, 924, 13087, 226, 0, 0
1850, 925, 13099, 226, 0, 0
1852, 926, 13092, 226, 0, 0
1854, 927, 13094, 226, 0, 0
1856, 928, 13104, 226, 0, 0
1858, 929, 13107, 226, 0, 0
1860, 930, 13114, 226, 0, 0
1862, 931, 13115, 226, 0, 0
1864, 932, 13114, 226, 0, 0
1866, 933, 13124, 226, 0, 0
1868, 934, 13122, 226, 0, 0
1870, 935, 13125, 226, 0, 0
1872, 936, 13130, 226, 0, 0
1874, 937, 13132, 226, 0, 0
1876, 938, 13136, 226, 0, 0
1878, 939, 13136, 226, 0, 0
1880, 940, 13136, 226, 0, 0
1882, 941, 13139, 226, 0, 0
1884, 942, 13145, 226, 0, 0
1886, 943, 13144, 226, 0, 0
1888, 944, 13149, 226, 0, 0
1890, 945, 13156, 226, 0, 0
1892, 946, 13159, 226, 0, 0
1894, 947, 13154, 226, 0, 0
1896, 948, 13179, 226, 0, 0
1898, 949, 13166, 226, 0, 0
1900, 950, 13152, 226, 0, 0
1902, 951, 13160, 226, 0, 0
1904, 952, 13163, 226, 0, 0
1906, 953, 13170, 226, 0, 0
1908, 954, 13175, 226, 0, 0
1910, 955, 13180, 226, 0, 0
1912, 956, 13184, 226, 0, 0
1914, 957, 13187, 226, 0, 0
1916, 958, 13185, 226, 0, 0
1918, 959, 13187, 226, 0, 0
1920, 960, 13188, 226, 0, 0
1922, 961, 13187, 226, 0, 0
1924, 962, 13195, 226, 0, 0
1926, 963, 13197, 226, 0, 0
1928, 964, 13200, 226, 0, 0
1930, 965, 13209, 226, 0, 0
1932, 966, 13211, 226, 0, 0
1934, 967, 13212, 226, 0, 0
1936, 968, 13215, 226, 0, 0
1938, 969, 13217, 226, 0, 0
1940, 970, 13215, 226, 0, 0
1942, 971, 13211, 226, 0, 0
1944, 972, 13222, 226, 0, 0
1946, 973, 13224, 226, 0, 0
1948, 974, 13221, 226, 0, 0
1950, 975, 13228, 226, 0, 0
1952, 976, 13227, 226, 0, 0
1954, 977, 13230, 226, 0, 0
1956, 978, 13235, 226, 0, 0
1958, 979, 13253, 226, 0, 0
1960, 980, 13260, 226, 0, 0
1962, 981, 13248, 226, 0, 0
1964, 982, 13235, 226, 0, 0
1966, 983, 13248, 226, 0, 0
1968, 984, 13247, 226, 0, 0
1970, 985, 13246, 226, 0, 0
1972, 986, 13253, 226, 0, 0
1974, 987, 13251, 226, 0, 0
1976, 988, 13253, 226, 0, 0
1978, 989, 13262, 226, 0, 0
1980, 990, 13260, 226, 0, 0
1982, 991, 13261, 226, 0, 0
1984, 992, 13272, 226, 0, 0
1986, 993, 13274, 226, 0, 0
1988, 994, 13279, 226, 0, 0
1990, 995, 13278, 226, 0, 0
1992, 996, 13280, 226, 0, 0
1994, 997, 13290, 226, 0, 0
1996, 998, 13288, 226, 0, 0
1998, 999, 13291, 226, 0, 0
2000, 1000, 13294, 226, 0, 0
2002, 1001, 13294, 226, 0, 0
2004, 1002, 13296, 226, 0, 0
2006, 1003, 13294, 226, 0, 0
2008, 1004, 13300, 226, 0, 0
2010, 1005, 13303, 226, 0, 0
2012, 1006, 13309, 226, 0, 0
2014, 1007, 13307, 226, 0, 0
2016, 1008, 13310, 226, 0, 0
2018, 1009, 13314, 226, 0, 0
2020, 1010, 13320, 226, 0, 0
2022, 1011, 13351, 226, 0, 0
2024, 1012, 13338, 226, 0, 0
2026, 1013, 13325, 226, 0, 0
2028, 1014, 13312, 226, 0, 0
2030, 1015, 13318, 226, 0, 0
2032, 1016, 13320, 226, 0, 0
2034, 1017, 13326, 226, 0, 0
2036, 1018, 13327, 226, 0, 0
2038, 1019, 13330, 226, 0, 0
2040, 1020, 13333, 226, 0, 0
2042, 1021, 13336, 226, 0, 0
2044, 1022, 13337, 226, 0, 0
2046, 1023, 13337, 226, 0, 0
2048, 1024, 13340, 226, 0, 0
2050, 1025, 13339, 226, 0, 0
2052, 1026, 13347, 226, 0, 0
2054, 1027, 13348, 226, 0, 0
2056, 1028, 13348, 226, 0, 0
2058, 1029, 13357, 226, 0, 0
2060, 1030, 13358, 226, 0, 0
2062, 1031, 13358, 226, 0, 0
2064, 1032, 13360, 226, 0, 0
2066, 1033, 13371, 226, 0, 0
2068, 1034, 13368, 226, 0, 0
2070, 1035, 13364, 226, 0, 0
2072, 1036, 13373, 226, 0, 0
2074, 1037, 13376, 226, 0, 0
2076, 1038, 13369, 226, 0, 0
2078, 1039, 13376, 226, 0, 0
2080, 1040, 13374, 226, 0, 0
2082, 1041, 13377, 226, 0, 0
2084, 1042, 13382, 226, 0, 0
2086, 1043, 13398, 226, 0, 0
2088, 1044, 13404, 226, 0, 0
2090, 1045, 13392, 226, 0, 0
2092, 1046, 13386, 226, 0, 0
2094, 1047, 13396, 226, 0, 0
2096, 1048, 13394, 226, 0, 0
2098, 1049, 13391, 226, 0, 0
2100, 1050, 13395, 226, 0, 0
2102, 1051, 13388, 226, 0, 0
2104, 1052, 13393, 226, 0, 0
2106, 1053, 13395, 226, 0, 0
2108, 1054, 13399, 226, 0, 0
2110, 1055, 13400, 226, 0, 0
2112, 1056, 13410, 226, 0, 0
2114, 1057, 13417, 226, 0, 0
2116, 1058, 13419, 226, 0, 0
2118, 1059, 13416, 226, 0, 0
2120, 1060, 13417, 226, 0, 0
2122, 1061, 13424, 226, 0, 0
2124, 1062, 13423, 226, 0, 0
2126, 1063, 13421, 226, 0, 0
2128, 1064, 13428, 226, 0, 0
2130, 1065, 13429, 226, 0, 0
2132, 1066, 13435, 226, 0, 0
2134, 1067, 13437, 226, 0, 0
2136, 1068, 13435, 226, 0, 0
2138, 1069, 13436, 226, 0, 0
2140, 1070, 13441, 226, 0, 0
2142, 1071, 13440, 226, 0, 0
2144, 1072, 13443, 226, 0, 0
2146, 1073, 13447, 226, 0, 0
2148, 1074, 13458, 226, 0, 0
2150, 1075, 13450, 226, 0, 0
2152, 1076, 13471, 226, 0, 0
2154, 1077, 13457, 226, 0, 0
2156, 1078, 13445, 226, 0, 0
2158, 1079, 13452, 226, 0, 0
2160, 1080, 13454, 226, 0, 0
2162, 1081, 13465, 226, 0, 0
2164, 1082, 13465, 226, 0, 0
2166, 1083, 13466, 226, 0, 0
2168, 1084, 13466, 226, 0, 0
2170, 1085, 13473, 226, 0, 0
2172, 1086, 13472, 226, 0, 0
2174, 1087, 13474, 226, 0, 0
2176, 1088, 13480, 226, 0, 0
2178, 1089, 13476, 226, 0, 0
2180, 1090, 13481, 226, 0, 0
2182, 1091, 13481, 226, 0, 0
2184, 1092, 13482, 226, 0, 0
2186, 1093, 13489, 226, 0, 0
2188, 1094, 13496, 226, 0, 0
2190, 1095, 13493, 226, 0, 0
2192, 1096, 13492, 226, 0, 0
2194, 1097, 13496, 226, 0, 0
2196, 1098, 13495, 226, 0, 0
2198, 1099, 13492, 226, 0, 0
2200, 1100, 13506, 226, 0, 0
2202, 1101, 13505, 226, 0, 0
2204, 1102, 13505, 226, 0, 0
2206, 1103, 13505, 226, 0, 0
2208, 1104, 13505, 226, 0, 0
2210, 1105, 13508, 226, 0, 0
2212, 1106, 13516, 226, 0, 0
2214, 1107, 13529, 226, 0, 0
2216, 1108, 13532, 226, 0, 0
2218, 1109, 13520, 226, 0, 0
2220, 1110, 13508, 226, 0, 0
2222, 1111, 13525, 226, 0, 0
2224, 1112, 13521, 226, 0, 0
2226, 1113, 13516, 226, 0, 0
2228, 1114, 13521, 226, 0, 0
2230, 1115, 13516, 226, 0, 0
2232, 1116, 13527, 226, 0, 0
2234, 1117, 13526, 226, 0, 0
2236, 1118, 13526, 226, 0, 0
2238, 1119, 13527, 226, 0, 0
2240, 1120, 13536, 226, 0, 0
2242, 1121, 13543, 226, 0, 0
2244, 1122, 13544, 226, 0, 0
2246, 1123, 13539, 226, 0, 0
2248, 1124, 13541, 226, 0, 0
2250, 1125, 13550, 226, 0, 0
2252, 1126, 13553, 226, 0, 0
2254, 1127, 13552, 226, 0, 0
2256, 1128, 13552, 226, 0, 0
2258, 1129, 13553, 226, 0, 0
2260, 1130, 13554, 226, 0, 0
2262, 1131, 13556, 226, 0, 0
2264, 1132, 13558, 226, 0, 0
2266, 1133, 13559, 226, 0, 0
2268, 1134, 13564, 226, 0, 0
2270, 1135, 13569, 226, 0, 0
2272, 1136, 13568, 226, 0, 0
2274, 1137, 13568, 226, 0, 0
2276, 1138, 13574, 226, 0, 0
2278, 1139, 13569, 226, 0, 0
2280, 1140, 13594, 226, 0, 0
2282, 1141, 13579, 226, 0, 0
2284, 1142, 13567, 226, 0, 0
2286, 1143, 13573, 226, 0, 0
2288, 1144, 13579, 226, 0, 0
2290, 1145, 13581, 226, 0, 0
2292, 1146, 13581, 226, 0, 0
2294, 1147, 13585, 226, 0, 0
2296, 1148, 13589, 226, 0, 0
2298, 1149, 13592, 226, 0, 0
2300, 1150, 13591, 226, 0, 0
2302, 1151, 13593, 226, 0, 0
2304, 1152, 13600, 226, 0, 0
2306, 1153, 13595, 226, 0, 0
2308, 1154, 13598, 226, 0, 0
2310, 1155, 13600, 226, 0, 0
2312, 1156, 13607, 226, 0, 0
2314, 1157, 13609, 226, 0, 0
2316, 1158, 13607, 226, 0, 0
2318, 1159, 13607, 226, 0, 0
2320, 1160, 13615, 226, 0, 0
2322, 1161, 13616, 226, 0, 0
2324, 1162, 13611, 226, 0, 0
2326, 1163, 13609, 226, 0, 0
2328, 1164, 13623, 226, 0, 0
2330, 1165, 13620, 226, 0, 0
2332, 1166, 13621, 226, 0, 0
2334, 1167, 13622, 226, 0, 0
2336, 1168, 13625, 226, 0, 0
2338, 1169, 13624, 226, 0, 0
2340, 1170, 13627, 226, 0, 0
2342, 1171, 13642, 226, 0, 0
2344, 1172, 13650, 226, 0, 0
2346, 1173, 13634, 226, 0, 0
2348, 1174, 13623, 226, 0, 0
2350, 1175, 13640, 226, 0, 0
2352, 1176, 13635, 226, 0, 0
2354, 1177, 13630, 226, 0, 0
2356, 1178, 13630, 226, 0, 0
2358, 1179, 13638, 226, 0, 0
2360, 1180, 13635, 226, 0, 0
2362, 1181, 13642, 226, 0, 0
2364, 1182, 13646, 226, 0, 0
2366, 1183, 13642, 226, 0, 0
2368, 1184, 13648, 226, 0, 0
2370, 1185, 13650, 226, 0, 0
2372, 1186, 13658, 226, 0, 0
2374, 1187, 13652, 226, 0, 0
2376, 1188, 13653, 226, 0, 0
2378, 1189, 13668, 226, 0, 0
2380, 1190, 13662, 226, 0, 0
2382, 1191, 13661, 226, 0, 0
2384, 1192, 13664, 226, 0, 0
2386, 1193, 13667, 226, 0, 0
2388, 1194, 13664, 226, 0, 0
2390, 1195, 13662, 226, 0, 0
2392, 1196, 13673, 226, 0, 0
2394, 1197, 13665, 226, 0, 0
2396, 1198, 13674, 226, 0, 0
2398, 1199, 13679, 226, 0, 0
2400, 1200, 13677, 226, 0, 0
2402, 1201, 13678, 226, 0, 0
2404, 1202, 13680, 226, 0, 0
2406, 1203, 13681, 226, 0, 0
2408, 1204, 13698, 226, 0, 0
2410, 1205, 13687, 226, 0, 0
2412, 1206, 13681, 226, 0, 0
2414, 1207, 13681, 226, 0, 0
2416, 1208, 13683, 226, 0, 0
2418, 1209, 13693, 226, 0, 0
2420, 1210, 13690, 226, 0, 0
2422, 1211, 13692, 226, 0, 0
2424, 1212, 13701, 226, 0, 0
2426, 1213, 13700, 226, 0, 0
2428, 1214, 13698, 226, 0, 0
2430, 1215, 13706, 226, 0, 0
2432, 1216, 13702, 226, 0, 0
2434, 1217, 13699, 226, 0, 0
2436, 1218, 13712, 226, 0, 0
2438, 1219, 13708, 226, 0, 0
2440, 1220, 13706, 226, 0, 0
2442, 1221, 13720, 226, 0, 0
2444, 1222, 13715, 226, 0, 0
2446, 1223, 13713, 226, 0, 0
2448, 1224, 13714, 226, 0, 0
2450, 1225, 13721, 226, 0, 0
2452, 1226, 13716, 226, 0, 0
2454, 1227, 13714, 226, 0, 0
2456, 1228, 13724, 226, 0, 0
2458, 1229, 13724, 226, 0, 0
2460, 1230, 13733, 226, 0, 0
2462, 1231, 13727, 226, 0, 0
2464, 1232, 13724, 226, 0, 0
2466, 1233, 13734, 226, 0, 0
2468, 1234, 13731, 226, 0, 0
2470, 1235, 13743, 226, 0, 0
2472, 1236, 13755, 226, 0, 0
2474, 1237, 13739, 226, 0, 0
2476, 1238, 13726, 226, 0, 0
2478, 1239, 13722, 228, 0, 0
2480, 1240, 13735, 226, 0, 0
2482, 1241, 13734, 226, 0, 0
2484, 1242, 13743, 226, 0, 0
2486, 1243, 13732, 226, 0, 0
2488, 1244, 13737, 226, 0, 0
2490, 1245, 13742, 226, 0, 0
2492, 1246, 13740, 226, 0, 0
2494, 1247, 13742, 226, 0, 0
2496, 1248, 13753, 226, 0, 0
2498, 1249, 13750, 226, 0, 0
2500, 1250, 13762, 226, 0, 0
2502, 1251, 13754, 226, 0, 0
2504, 1252, 13754, 226, 0, 0
2506, 1253, 13767, 226, 0, 0
2508, 1254, 13760, 226, 0, 0
2510, 1255, 13761, 226, 0, 0
2512, 1256, 13768, 226, 0, 0
2514, 1257, 13763, 226, 0, 0
2516, 1258, 13764, 226, 0, 0
2518, 1259, 13765, 226, 0, 0
2520, 1260, 13766, 226, 0, 0
2522, 1261, 13772, 226, 0, 0
2524, 1262, 13774, 226, 0, 0
2526, 1263, 13771, 226, 0, 0
2528, 1264, 13779, 226, 0, 0
2530, 1265, 13776, 226, 0, 0
2532, 1266, 13781, 226, 0, 0
2534, 1267, 13780, 226, 0, 0
2536, 1268, 13795, 226, 0, 0
2538, 1269, 13792, 226, 0, 0
2540, 1270, 13775, 226, 0, 0
2542, 1271, 13779, 226, 0, 0
2544, 1272, 13785, 226, 0, 0
2546, 1273, 13784, 226, 0, 0
2548, 1274, 13787, 226, 0, 0
2550, 1275, 13791, 226, 0, 0
2552, 1276, 13787, 226, 0, 0
2554, 1277, 13803, 226, 0, 0
2556, 1278, 13794, 226, 0, 0
2558, 1279, 13796, 226, 0, 0
2560, 1280, 13800, 226, 0, 0
2562, 1281, 13795, 226, 0, 0
2564, 1282, 13808, 226, 0, 0
2566, 1283, 13802, 226, 0, 0
2568, 1284, 13802, 226, 0, 0
2570, 1285, 13812, 226, 0, 0
2572, 1286, 13808, 226, 0, 0
2574, 1287, 13816, 226, 0, 0
2576, 1288, 13810, 226, 0, 0
2578, 1289, 13813, 226, 0, 0
2580, 1290, 13816, 226, 0, 0
2582, 1291, 13808, 226, 0, 0
2584, 1292, 13816, 226, 0, 0
2586, 1293, 13818, 226, 0, 0
2588, 1294, 13819, 226, 0, 0
2590, 1295, 13824, 226, 0, 0
2592, 1296, 13818, 226, 0, 0
2594, 1297, 13828, 226, 0, 0
2596, 1298, 13824, 226, 0, 0
2598, 1299, 13836, 226, 0, 0
2600, 1300, 13845, 226, 0, 0
2602, 1301, 13830, 226, 0, 0
2604, 1302, 13827, 227, 0, 0
2606, 1303, 13829, 226, 0, 0
2608, 1304, 13828, 226, 0, 0
2610, 1305, 13829, 226, 0, 0
2612, 1306, 13830, 226, 0, 0
2614, 1307, 13835, 226, 0, 0
2616, 1308, 13829, 226, 0, 0
2618, 1309, 13835, 226, 0, 0
2620, 1310, 13834, 226, 0, 0
2622, 1311, 13833, 226, 0, 0
2624, 1312, 13845, 226, 0, 0
2626, 1313, 13841, 226, 0, 0
2628, 1314, 13853, 226, 0, 0
2630, 1315, 13843, 226, 0, 0
2632, 1316, 13845, 226, 0, 0
2634, 1317, 13854, 226, 0, 0
2636, 1318, 13850, 226, 0, 0
2638, 1319, 13857, 226, 0, 0
2640, 1320, 13853, 226, 0, 0
2642, 1321, 13862, 226, 0, 0
2644, 1322, 13855, 226, 0, 0
2646, 1323, 13857, 226, 0, 0
2648, 1324, 13859, 226, 0, 0
2650, 1325, 13854, 226, 0, 0
2652, 1326, 13868, 226, 0, 0
2654, 1327, 13860, 226, 0, 0
2656, 1328, 13870, 226, 0, 0
2658, 1329, 13866, 226, 0, 0
2660, 1330, 13870, 226, 0, 0
2662, 1331, 13868, 226, 0, 0
2664, 1332, 13882, 226, 0, 0
2666, 1333, 13878, 227, 0, 0
2668, 1334, 13862, 226, 0, 0
2670, 1335, 13875, 226, 0, 0
2672, 1336, 13868, 226, 0, 0
2674, 1337, 13873, 226, 0, 0
2676, 1338, 13876, 226, 0, 0
2678, 1339, 13876, 226, 0, 0
2680, 1340, 13879, 226, 0, 0
2682, 1341, 13880, 226, 0, 0
2684, 1342, 13887, 226, 0, 0
2686, 1343, 13881, 226, 0, 0
2688, 1344, 13891, 226, 0, 0
2690, 1345, 13881, 226, 0, 0
2692, 1346, 13888, 226, 0, 0
2694, 1347, 13889, 226, 0, 0
2696, 1348, 13889, 226, 0, 0
2698, 1349, 13897, 226, 0, 0
2700, 1350, 13894, 226, 0, 0
2702, 1351, 13898, 226, 0, 0
2704, 1352, 13894, 226, 0, 0
2706, 1353, 13905, 226, 0, 0
2708, 1354, 13896, 226, 0, 0
2710, 1355, 13902, 226, 0, 0
2712, 1356, 13901, 226, 0, 0
2714, 1357, 13902, 226, 0, 0
2716, 1358, 13905, 226, 0, 0
2718, 1359, 13904, 226, 0, 0
2720, 1360, 13906, 226, 0, 0
2722, 1361, 13905, 226, 0, 0
2724, 1362, 13912, 226, 0, 0
2726, 1363, 13920, 226, 0, 0
2728, 1364, 13930, 226, 0, 0
2730, 1365, 13914, 226, 0, 0
2732, 1366, 13912, 226, 0, 0
2734, 1367, 13912, 226, 0, 0
2736, 1368, 13912, 226, 0, 0
2738, 1369, 13910, 226, 0, 0
2740, 1370, 13914, 226, 0, 0
2742, 1371, 13910, 226, 0, 0
2744, 1372, 13913, 226, 0, 0
2746, 1373, 13921, 226, 0, 0
2748, 1374, 13916, 226, 0, 0
2750, 1375, 13920, 226, 0, 0
2752, 1376, 13923, 226, 0, 0
2754, 1377, 13929, 226, 0, 0
2756, 1378, 13927, 226, 0, 0
2758, 1379, 13931, 226, 0, 0
2760, 1380, 13927, 226, 0, 0
2762, 1381, 13940, 226, 0, 0
2764, 1382, 13931, 226, 0, 0
2766, 1383, 13941, 226, 0, 0
2768, 1384, 13934, 226, 0, 0
2770, 1385, 13943, 226, 0, 0
2772, 1386, 13935, 226, 0, 0
2774, 1387, 13938, 226, 0, 0
2776, 1388, 13937, 226, 0, 0
2778, 1389, 13941, 226, 0, 0
2780, 1390, 13944, 226, 0, 0
2782, 1391, 13941, 226, 0, 0
2784, 1392, 13944, 226, 0, 0
2786, 1393, 13946, 226, 0, 0
2788, 1394, 13952, 226, 0, 0
2790, 1395, 13946, 226, 0, 0
2792, 1396, 13965, 226, 0, 0
2794, 1397, 13953, 226, 0, 0
2796, 1398, 13946, 226, 0, 0
2798, 1399, 13948, 226, 0, 0
2800, 1400, 13952, 226, 0, 0
2802, 1401, 13952, 226, 0, 0
2804, 1402, 13958, 226, 0, 0
2806, 1403, 13956, 226, 0, 0
2808, 1404, 13962, 226, 0, 0
2810, 1405, 13962, 226, 0, 0
2812, 1406, 13965, 226, 0, 0
2814, 1407, 13961, 226, 0, 0
2816, 1408, 13967, 226, 0, 0
2818, 1409, 13960, 226, 0, 0
2820, 1410, 13971, 226, 0, 0
2822, 1411, 13966, 226, 0, 0
2824, 1412, 13972, 226, 0, 0
2826, 1413, 13971, 226, 0, 0
2828, 1414, 13977, 226, 0, 0
2830, 1415, 13971, 226, 0, 0
2832, 1416, 13977, 226, 0, 0
2834, 1417, 13976, 226, 0, 0
2836, 1418, 13979, 226, 0, 0
2838, 1419, 13971, 226, 0, 0
2840, 1420, 13983, 226, 0, 0
2842, 1421, 13979, 226, 0, 0
2844, 1422, 13981, 226, 0, 0
2846, 1423, 13981, 226, 0, 0
2848, 1424, 13984, 226, 0, 0
2850, 1425, 13982, 226, 0, 0
2852, 1426, 13989, 226, 0, 0
2854, 1427, 13996, 226, 0, 0
2856, 1428, 14004, 226, 0, 0
2858, 1429, 13991, 226, 0, 0
2860, 1430, 13984, 226, 0, 0
2862, 1431, 13989, 226, 0, 0
2864, 1432, 13991, 226, 0, 0
2866, 1433, 13986, 226, 0, 0
2868, 1434, 13992, 226, 0, 0
2870, 1435, 13986, 226, 0, 0
2872, 1436, 13991, 226, 0, 0
2874, 1437, 13990, 226, 0, 0
2876, 1438, 13993, 226, 0, 0
2878, 1439, 13993, 226, 0, 0
2880, 1440, 13999, 226, 0, 0
2882, 1441, 14000, 226, 0, 0
2884, 1442, 14002, 226, 0, 0
2886, 1443, 14010, 226, 0, 0
2888, 1444, 14001, 226, 0, 0
2890, 1445, 14017, 226, 0, 0
2892, 1446, 14006, 226, 0, 0
2894, 1447, 14015, 226, 0, 0
2896, 1448, 14009, 226, 0, 0
2898, 1449, 14016, 226, 0, 0
2900, 1450, 14009, 226, 0, 0
2902, 1451, 14018, 226, 0, 0
2904, 1452, 14011, 226, 0, 0
2906, 1453, 14014, 226, 0, 0
2908, 1454, 14017, 226, 0, 0
2910, 1455, 14019, 226, 0, 0
2912, 1456, 14017, 226, 0, 0
2914, 1457, 14022, 226, 0, 0
2916, 1458, 14023, 226, 0, 0
2918, 1459, 14020, 226, 0, 0
2920, 1460, 14035, 226, 0, 0
2922, 1461, 14026, 226, 0, 0
2924, 1462, 14017, 226, 0, 0
2926, 1463, 14020, 226, 0, 0
2928, 1464, 14030, 226, 0, 0
2930, 1465, 14025, 226, 0, 0
2932, 1466, 14034, 226, 0, 0
2934, 1467, 14028, 226, 0, 0
2936, 1468, 14032, 226, 0, 0
